team,id,win,champions,champion_ids
blue,4617043783,True,"['Irelia', 'Pantheon', 'Kassadin', 'Rammus', 'Yuumi']","[40, 87, 52, 93, 142]"
red,4617043783,False,"['Aatrox', 'Trundle', 'Syndra', 'Kalista', 'Thresh']","[0, 122, 114, 49, 120]"
blue,4615163689,False,"['Aatrox', 'Olaf', 'Corki', 'Aphelios', 'Lulu']","[0, 84, 19, 7, 67]"
red,4615163689,True,"['Sett', ""Kha'Zix"", 'Syndra', 'Caitlyn', 'Janna']","[102, 57, 114, 15, 42]"
blue,4614787819,False,"['Renekton', 'Graves', 'Kassadin', 'Ahri', 'Thresh']","[95, 36, 52, 1, 120]"
red,4614787819,True,"['Sett', 'Trundle', 'Twisted Fate', 'Morgana', 'Senna']","[102, 122, 124, 76, 101]"
blue,4614751448,True,"['Fiora', 'Evelynn', 'Diana', 'Miss Fortune', 'Leona']","[29, 26, 21, 73, 63]"
red,4614751448,False,"['Gangplank', ""Rek'Sai"", 'Lux', 'Kalista', 'Thresh']","[32, 94, 68, 49, 120]"
blue,4609011599,True,"['Gragas', ""Rek'Sai"", 'Orianna', 'Kalista', 'Thresh']","[35, 94, 85, 49, 120]"
red,4609011599,False,"['Fiora', 'Xin Zhao', 'Vladimir', 'Xerath', 'Morgana']","[29, 139, 134, 138, 76]"
blue,4606455189,False,"['Gragas', ""Rek'Sai"", 'Qiyana', ""Kai'Sa"", 'Rakan']","[35, 94, 90, 48, 92]"
red,4606455189,True,"['Wukong', 'Sylas', 'Kassadin', 'Ezreal', 'Soraka']","[74, 113, 52, 27, 111]"
blue,4604580028,False,"['Sett', ""Kha'Zix"", 'Sylas', 'Caitlyn', 'Lulu']","[102, 57, 113, 15, 67]"
red,4604580028,True,"['Gragas', 'Olaf', 'Twisted Fate', 'Morgana', 'Senna']","[35, 84, 124, 76, 101]"
blue,4603921014,False,"['Sett', 'Nunu & Willump', 'Ekko', ""Kai'Sa"", 'Lulu']","[102, 83, 24, 48, 67]"
red,4603921014,True,"['Aatrox', 'Olaf', 'Syndra', 'Morgana', 'Senna']","[0, 84, 114, 76, 101]"
blue,4602583728,True,"['Irelia', 'Trundle', ""Vel'Koz"", 'Ezreal', 'Pyke']","[40, 122, 131, 27, 89]"
red,4602583728,False,"['Gnar', 'Elise', 'Jayce', ""Kog'Maw"", 'Lulu']","[34, 25, 45, 60, 67]"
blue,4602501916,False,"['Camille', 'Evelynn', 'Zed', ""Kai'Sa"", 'Nautilus']","[16, 26, 144, 48, 79]"
red,4602501916,True,"['Aatrox', 'Jarvan IV', 'Ekko', 'Miss Fortune', 'Thresh']","[0, 43, 24, 73, 120]"
blue,4597700313,False,"['Aatrox', 'Elise', 'Orianna', 'Kalista', 'Lulu']","[0, 25, 85, 49, 67]"
red,4597700313,True,"['Kennen', 'Lee Sin', 'Diana', 'Jinx', 'Xerath']","[56, 62, 21, 47, 138]"
blue,4597671569,True,"['Gnar', 'Trundle', 'Ziggs', 'Aphelios', 'Lulu']","[34, 122, 145, 7, 67]"
red,4597671569,False,"['Kled', 'Nunu & Willump', 'Twisted Fate', 'Kalista', 'Karma']","[59, 83, 124, 49, 50]"
blue,4592789628,False,"['Renekton', 'Jarvan IV', 'Ekko', 'Lucian', 'Janna']","[95, 43, 24, 66, 42]"
red,4592789628,True,"['Fiora', 'Dr. Mundo', 'Talon', 'Syndra', 'Lulu']","[29, 23, 117, 114, 67]"
blue,4592678953,False,"['Kled', 'Elise', 'Corki', 'Kalista', 'Lulu']","[59, 25, 19, 49, 67]"
red,4592678953,True,"['Fiora', 'Graves', 'Aurelion Sol', 'Varus', 'Karma']","[29, 36, 9, 128, 50]"
blue,4590611612,False,"['Renekton', 'Twitch', 'Kassadin', 'Jhin', 'Thresh']","[95, 125, 52, 46, 120]"
red,4590611612,True,"['Akali', ""Rek'Sai"", 'Qiyana', 'Kalista', 'Lulu']","[2, 94, 90, 49, 67]"
blue,4571177566,True,"['Camille', ""Rek'Sai"", 'Ahri', 'Aphelios', 'Morgana']","[16, 94, 1, 7, 76]"
red,4571177566,False,"['Aatrox', 'Lee Sin', 'Kassadin', 'Kalista', 'Braum']","[0, 62, 52, 49, 14]"
blue,4570684253,True,"['Fiora', 'Lee Sin', 'Twisted Fate', 'Jinx', 'Karma']","[29, 62, 124, 47, 50]"
red,4570684253,False,"['Akali', 'Zac', 'Kayn', 'Vayne', 'Janna']","[2, 143, 55, 129, 42]"
blue,4570335651,False,"['Akali', 'Ivern', 'Azir', ""Kai'Sa"", 'Braum']","[2, 41, 10, 48, 14]"
red,4570335651,True,"['Darius', 'Taliyah', 'Aurelion Sol', 'Miss Fortune', 'Thresh']","[20, 116, 9, 73, 120]"
blue,4565721030,True,"['Renekton', 'Fiddlesticks', 'Ekko', 'Draven', 'Karma']","[95, 28, 24, 22, 50]"
red,4565721030,False,"['Darius', 'Graves', 'Fizz', 'Swain', 'Senna']","[20, 36, 30, 112, 101]"
blue,4564411179,False,"['Darius', 'Fiddlesticks', 'Qiyana', 'Varus', 'Bard']","[20, 28, 90, 128, 11]"
red,4564411179,True,"['Janna', 'Dr. Mundo', 'Orianna', 'Ezreal', 'Taric']","[42, 23, 85, 27, 118]"
blue,4562219937,False,"['Aatrox', 'Ezreal', 'Ryze', 'Jinx', 'Bard']","[0, 27, 99, 47, 11]"
red,4562219937,True,"['Gnar', 'Nocturne', 'Katarina', 'Jhin', 'Yuumi']","[34, 82, 53, 46, 142]"
blue,4562119911,True,"['Aatrox', 'Karthus', 'Ryze', 'Aphelios', 'Nautilus']","[0, 51, 99, 7, 79]"
red,4562119911,False,"['Darius', 'Nocturne', ""Vel'Koz"", ""Kai'Sa"", 'Thresh']","[20, 82, 131, 48, 120]"
blue,4562055875,True,"['Aatrox', 'Graves', 'Ryze', 'Xayah', 'Janna']","[0, 36, 99, 137, 42]"
red,4562055875,False,"['Yasuo', 'Lee Sin', 'Sylas', 'Ezreal', 'Rakan']","[140, 62, 113, 27, 92]"
blue,4561977448,True,"['Urgot', 'Warwick', 'Azir', 'Caitlyn', 'Janna']","[127, 136, 10, 15, 42]"
red,4561977448,False,"['Aatrox', 'Ekko', 'Ryze', 'Miss Fortune', 'Thresh']","[0, 24, 99, 73, 120]"
blue,4559948798,False,"['Sett', 'Taliyah', 'Zoe', 'Kindred', 'Janna']","[102, 116, 147, 58, 42]"
red,4559948798,True,"['Gangplank', 'Shaco', 'Katarina', 'Caitlyn', 'Thresh']","[32, 103, 53, 15, 120]"
blue,4556848733,True,"['Jax', ""Kha'Zix"", 'Zed', 'Syndra', 'Nami']","[44, 57, 144, 114, 77]"
red,4556848733,False,"['Sett', 'Karthus', 'Xerath', 'Varus', 'Janna']","[102, 51, 138, 128, 42]"
blue,4552356204,True,"['Shen', 'Fiddlesticks', 'Wukong', 'Jinx', 'Lulu']","[104, 28, 74, 47, 67]"
red,4552356204,False,"['Kled', 'Lee Sin', 'Aphelios', 'Caitlyn', 'Janna']","[59, 62, 7, 15, 42]"
blue,4549856813,False,"['Irelia', 'Jarvan IV', 'Syndra', 'Kalista', 'Taric']","[40, 43, 114, 49, 118]"
red,4549856813,True,"['Warwick', 'Trundle', 'Katarina', 'Caitlyn', 'Lulu']","[136, 122, 53, 15, 67]"
blue,4547672570,False,"['Singed', 'Trundle', 'Orianna', 'Lucian', 'Taric']","[106, 122, 85, 66, 118]"
red,4547672570,True,"['Warwick', 'Sylas', 'Kennen', ""Kai'Sa"", 'Janna']","[136, 113, 56, 48, 42]"
blue,4547574025,False,"['Kayle', 'Jarvan IV', 'Galio', 'Jinx', 'Morgana']","[54, 43, 31, 47, 76]"
red,4547574025,True,"['Camille', 'Kindred', 'Orianna', 'Kalista', 'Taric']","[16, 58, 85, 49, 118]"
blue,4543751189,False,"['Irelia', 'Olaf', 'Ahri', 'Ashe', 'Blitzcrank']","[40, 84, 1, 8, 12]"
red,4543751189,True,"['Gnar', 'Trundle', 'Kassadin', 'Kalista', 'Taric']","[34, 122, 52, 49, 118]"
blue,4536546593,False,"['Renekton', ""Kha'Zix"", 'Orianna', 'Ashe', 'Bard']","[95, 57, 85, 8, 11]"
red,4536546593,True,"['Maokai', 'Hecarim', 'Zoe', 'Kalista', 'Taric']","[71, 37, 147, 49, 118]"
blue,4536375298,True,"['Wukong', 'Rengar', 'Fizz', 'Ezreal', 'Yuumi']","[74, 96, 30, 27, 142]"
red,4536375298,False,"['Sett', 'Karthus', 'Syndra', 'Lucian', 'Zilean']","[102, 51, 114, 66, 146]"
blue,4534145130,False,"['Irelia', 'Ekko', 'Syndra', 'Jhin', 'Brand']","[40, 24, 114, 46, 13]"
red,4534145130,True,"['Akali', 'Kayn', 'Kled', 'Kalista', 'Taric']","[2, 55, 59, 49, 118]"
blue,4533983762,False,"['Sylas', 'Zac', 'Yasuo', 'Ashe', 'Pyke']","[113, 143, 140, 8, 89]"
red,4533983762,True,"['Darius', 'Sejuani', 'Orianna', 'Kalista', 'Taric']","[20, 100, 85, 49, 118]"
blue,4531737912,True,"['Sett', 'Sejuani', 'Varus', 'Swain', 'Nautilus']","[102, 100, 128, 112, 79]"
red,4531737912,False,"['Jax', 'Ivern', 'Syndra', 'Lucian', 'Lux']","[44, 41, 114, 66, 68]"
blue,4531654687,False,"['Olaf', 'Wukong', 'Yasuo', 'Syndra', 'Volibear']","[84, 74, 140, 114, 135]"
red,4531654687,True,"['Akali', 'Ivern', ""Vel'Koz"", 'Kalista', 'Lulu']","[2, 41, 131, 49, 67]"
blue,4525915666,False,"['Darius', 'Nocturne', 'Zed', 'Heimerdinger', 'Rakan']","[20, 82, 144, 38, 92]"
red,4525915666,True,"['Fiora', 'Sejuani', 'Syndra', 'Lucian', 'Pyke']","[29, 100, 114, 66, 89]"
blue,4525561225,False,"['Qiyana', 'Gragas', 'Sylas', 'Tristana', ""Vel'Koz""]","[90, 35, 113, 121, 131]"
red,4525561225,True,"['Akali', 'Ivern', 'Graves', 'Lucian', 'Thresh']","[2, 41, 36, 66, 120]"
blue,4472441853,True,"['Camille', 'Ekko', 'Lux', 'Ezreal', 'Senna']","[16, 24, 68, 27, 101]"
red,4472441853,False,"['Sett', 'Master Yi', 'Cassiopeia', ""Kai'Sa"", 'Lissandra']","[102, 72, 17, 48, 65]"
blue,4427900720,True,"['Sett', ""Rek'Sai"", 'Kassadin', 'Taliyah', 'Nautilus']","[102, 94, 52, 116, 79]"
red,4427900720,False,"['Illaoi', 'Pantheon', 'Twisted Fate', 'Ashe', 'Yuumi']","[39, 87, 124, 8, 142]"
blue,4427506487,False,"['Sett', 'Volibear', 'Zed', 'Lucian', 'Zyra']","[102, 135, 144, 66, 148]"
red,4427506487,True,"['Garen', 'Ivern', 'Katarina', 'Xayah', 'Rakan']","[33, 41, 53, 137, 92]"
blue,4426870979,False,"['Riven', 'Shaco', 'Ryze', 'Caitlyn', 'Bard']","[97, 103, 99, 15, 11]"
red,4426870979,True,"['Aatrox', 'Rengar', 'Akali', 'Lucian', 'Senna']","[0, 96, 2, 66, 101]"
blue,4426239551,True,"['Lulu', 'Trundle', 'Xerath', 'Caitlyn', 'Zyra']","[67, 122, 138, 15, 148]"
red,4426239551,False,"['Akali', 'Jarvan IV', 'Galio', 'Kalista', 'Sett']","[2, 43, 31, 49, 102]"
blue,4415151799,True,"['Jax', 'Wukong', 'Tristana', 'Xayah', 'Brand']","[44, 74, 121, 137, 13]"
red,4415151799,False,"['Ornn', 'Gragas', 'LeBlanc', 'Twitch', 'Lulu']","[86, 35, 61, 125, 67]"
blue,4414964169,True,"['Camille', 'Zac', 'Vladimir', ""Kai'Sa"", 'Soraka']","[16, 143, 134, 48, 111]"
red,4414964169,False,"['Mordekaiser', 'Jarvan IV', 'Rumble', 'Miss Fortune', 'Janna']","[75, 43, 98, 73, 42]"
blue,4413357742,True,"['Ryze', 'Trundle', 'Taliyah', 'Caitlyn', 'Swain']","[99, 122, 116, 15, 112]"
red,4413357742,False,"['Aatrox', 'Hecarim', 'Syndra', 'Lucian', 'Nautilus']","[0, 37, 114, 66, 79]"
blue,4413284766,False,"['Jax', 'Ivern', 'LeBlanc', 'Kalista', 'Nautilus']","[44, 41, 61, 49, 79]"
red,4413284766,True,"['Ornn', 'Olaf', 'Orianna', 'Sivir', 'Thresh']","[86, 84, 85, 108, 120]"
blue,4412294828,False,"['Irelia', 'Jarvan IV', 'LeBlanc', 'Caitlyn', 'Zoe']","[40, 43, 61, 15, 147]"
red,4412294828,True,"['Camille', 'Lee Sin', 'Ahri', 'Lucian', 'Thresh']","[16, 62, 1, 66, 120]"
blue,4404653338,False,"['Tryndamere', 'Jarvan IV', 'Ryze', 'Aphelios', 'Brand']","[123, 43, 99, 7, 13]"
red,4404653338,True,"['Riven', 'Ekko', 'Viktor', 'Irelia', 'Leona']","[97, 24, 133, 40, 63]"
blue,4403475964,False,"['Darius', 'Jarvan IV', 'Soraka', 'Varus', 'Braum']","[20, 43, 111, 128, 14]"
red,4403475964,True,"['Camille', 'Sejuani', 'Viktor', 'Lucian', 'Nautilus']","[16, 100, 133, 66, 79]"
blue,4403409135,False,"['Skarner', 'Nidalee', 'Ziggs', 'Orianna', 'Varus']","[109, 81, 145, 85, 128]"
red,4403409135,True,"['Soraka', 'Elise', 'Qiyana', 'Aphelios', 'Braum']","[111, 25, 90, 7, 14]"
blue,4401938944,True,"['Kassadin', 'Taliyah', 'Kled', 'Lucian', 'Rakan']","[52, 116, 59, 66, 92]"
red,4401938944,False,"['Urgot', 'Ivern', 'Tristana', 'Senna', 'Zyra']","[127, 41, 121, 101, 148]"
blue,4397821060,False,"['Sett', 'Jax', 'Lux', 'Sivir', 'Soraka']","[102, 44, 68, 108, 111]"
red,4397821060,True,"['Fiora', 'Rammus', 'Kassadin', 'Xayah', 'Rakan']","[29, 93, 52, 137, 92]"
blue,4397676212,False,"['Fiora', 'Evelynn', 'Diana', 'Jinx', 'Swain']","[29, 26, 21, 47, 112]"
red,4397676212,True,"['Soraka', 'Shaco', 'Sylas', 'Senna', 'Thresh']","[111, 103, 113, 101, 120]"
blue,4396765918,True,"['Renekton', 'Nocturne', 'Akali', 'Lucian', 'Blitzcrank']","[95, 82, 2, 66, 12]"
red,4396765918,False,"['Fiora', ""Kha'Zix"", 'Diana', 'Jayce', 'Nami']","[29, 57, 21, 45, 77]"
blue,4395990106,False,"['Gnar', 'Lee Sin', 'Akali', 'Caitlyn', 'Taric']","[34, 62, 2, 15, 118]"
red,4395990106,True,"['Sett', 'Nidalee', 'Camille', 'Lucian', 'Senna']","[102, 81, 16, 66, 101]"
blue,4393724915,True,"['Kayle', ""Rek'Sai"", 'Orianna', 'Yasuo', 'Taric']","[54, 94, 85, 140, 118]"
red,4393724915,False,"['Sett', 'Dr. Mundo', 'Zed', 'Vladimir', 'Zilean']","[102, 23, 144, 134, 146]"
blue,4393730558,False,"['Aatrox', 'Sett', 'Wukong', 'Jhin', 'Brand']","[0, 102, 74, 46, 13]"
red,4393730558,True,"['Kayle', 'Ivern', 'Akali', 'Vayne', 'Janna']","[54, 41, 2, 129, 42]"
blue,4393142190,False,"['Fiora', 'Lee Sin', 'Akali', 'Aphelios', 'Pyke']","[29, 62, 2, 7, 89]"
red,4393142190,True,"['Sett', 'Elise', 'Cassiopeia', 'Miss Fortune', 'Thresh']","[102, 25, 17, 73, 120]"
blue,4366117630,False,"['Nocturne', 'Jarvan IV', 'Twisted Fate', 'Vayne', 'Nami']","[82, 43, 124, 129, 77]"
red,4366117630,True,"['Gangplank', 'Nunu & Willump', 'Brand', ""Kai'Sa"", 'Janna']","[32, 83, 13, 48, 42]"
blue,4366056167,False,"['Sylas', 'Kayn', 'Irelia', ""Kai'Sa"", 'Brand']","[113, 55, 40, 48, 13]"
red,4366056167,True,"['Jax', 'Zac', 'Ekko', 'Vayne', 'Karma']","[44, 143, 24, 129, 50]"
blue,4364771744,False,"['Ornn', 'Elise', 'LeBlanc', 'Ashe', 'Nami']","[86, 25, 61, 8, 77]"
red,4364771744,True,"['Akali', 'Kayn', 'Zed', 'Caitlyn', 'Thresh']","[2, 55, 144, 15, 120]"
blue,4722750888,False,"['Shen', 'Nidalee', 'Yasuo', 'Draven', 'Leona']","[104, 81, 140, 22, 63]"
red,4722750888,True,"['Sion', 'Kayn', 'Kassadin', 'Ezreal', 'Thresh']","[107, 55, 52, 27, 120]"
blue,4722660889,False,"['Sion', 'Fiddlesticks', 'Ekko', 'Jhin', 'Leona']","[107, 28, 24, 46, 63]"
red,4722660889,True,"['Olaf', 'Gragas', 'Twisted Fate', 'Draven', 'Yuumi']","[84, 35, 124, 22, 142]"
blue,4718501155,True,"['Vladimir', ""Rek'Sai"", 'Talon', 'Ezreal', 'Yuumi']","[134, 94, 117, 27, 142]"
red,4718501155,False,"['Gangplank', ""Kha'Zix"", ""Vel'Koz"", 'Draven', 'Nautilus']","[32, 57, 131, 22, 79]"
blue,4714012612,True,"['Shen', 'Trundle', 'Kassadin', 'Ashe', 'Soraka']","[104, 122, 52, 8, 111]"
red,4714012612,False,"['Darius', 'Graves', 'Zed', 'Tristana', 'Karma']","[20, 36, 144, 121, 50]"
blue,4713449518,False,"['Darius', 'Jarvan IV', 'Lissandra', 'Sivir', 'Karma']","[20, 43, 65, 108, 50]"
red,4713449518,True,"['Aatrox', 'Vi', 'Yasuo', 'Draven', ""Vel'Koz""]","[0, 132, 140, 22, 131]"
blue,4703960300,True,"['Kled', 'Vi', 'Nocturne', 'Ezreal', 'Soraka']","[59, 132, 82, 27, 111]"
red,4703960300,False,"['Malphite', 'Elise', 'Zed', 'Draven', 'Nami']","[69, 25, 144, 22, 77]"
blue,4702158109,True,"['Darius', 'Sett', 'Orianna', 'Xayah', 'Thresh']","[20, 102, 85, 137, 120]"
red,4702158109,False,"['Gangplank', 'Lee Sin', 'Lux', 'Draven', 'Lulu']","[32, 62, 68, 22, 67]"
blue,4702154110,False,"['Mordekaiser', 'Shaco', 'Orianna', 'Draven', 'Pyke']","[75, 103, 85, 22, 89]"
red,4702154110,True,"['Maokai', 'Hecarim', 'Zilean', 'Varus', 'Thresh']","[71, 37, 146, 128, 120]"
blue,4698487995,True,"['Malphite', 'Kayn', 'LeBlanc', 'Draven', 'Bard']","[69, 55, 61, 22, 11]"
red,4698487995,False,"['Sion', 'Graves', 'Galio', ""Kai'Sa"", 'Taric']","[107, 36, 31, 48, 118]"
blue,4698412538,True,"['Sion', 'Kindred', ""Vel'Koz"", 'Neeko', 'Pyke']","[107, 58, 131, 80, 89]"
red,4698412538,False,"['Heimerdinger', 'Sejuani', 'Sett', 'Jinx', 'Bard']","[38, 100, 102, 47, 11]"
blue,4693106996,False,"['Vladimir', 'Vi', 'Zoe', 'Ashe', 'Pyke']","[134, 132, 147, 8, 89]"
red,4693106996,True,"['Kled', ""Kha'Zix"", 'Orianna', 'Draven', 'Sona']","[59, 57, 85, 22, 110]"
blue,4692963164,True,"['Irelia', 'Kayn', 'Galio', 'Draven', 'Janna']","[40, 55, 31, 22, 42]"
red,4692963164,False,"['Wukong', 'Rammus', 'Vladimir', ""Kai'Sa"", 'Thresh']","[74, 93, 134, 48, 120]"
blue,4687593197,True,"['Camille', 'Evelynn', 'Katarina', 'Draven', 'Pyke']","[16, 26, 53, 22, 89]"
red,4687593197,False,"['Akali', 'Shyvana', 'Zed', 'Ezreal', 'Thresh']","[2, 105, 144, 27, 120]"
blue,4686280261,True,"['Karma', 'Zac', 'Kassadin', 'Draven', 'Senna']","[50, 143, 52, 22, 101]"
red,4686280261,False,"['Ryze', 'Nunu & Willump', 'Renekton', 'Ezreal', 'Nami']","[99, 83, 95, 27, 77]"
blue,4685967383,True,"['Kayle', 'Graves', 'Pyke', 'Senna', 'Ahri']","[54, 36, 89, 101, 1]"
red,4685967383,False,"['Rammus', 'Kayn', 'Corki', 'Caitlyn', 'Morgana']","[93, 55, 19, 15, 76]"
blue,4685952555,True,"['Kayle', 'Nunu & Willump', 'Kled', 'Draven', 'Yuumi']","[54, 83, 59, 22, 142]"
red,4685952555,False,"['Singed', 'Warwick', 'Fizz', 'Kalista', 'Thresh']","[106, 136, 30, 49, 120]"
blue,4685788179,True,"['Sett', 'Graves', ""Vel'Koz"", 'Ashe', 'Brand']","[102, 36, 131, 8, 13]"
red,4685788179,False,"['Maokai', 'Kayn', 'Azir', 'Vayne', 'Lulu']","[71, 55, 10, 129, 67]"
blue,4685791803,False,"['Kayle', 'Rengar', 'Corki', 'Veigar', 'Yuumi']","[54, 96, 19, 130, 142]"
red,4685791803,True,"['Camille', ""Kha'Zix"", ""Kog'Maw"", 'Miss Fortune', 'Lulu']","[16, 57, 60, 73, 67]"
blue,4678098223,True,"['Darius', 'Wukong', 'Lissandra', 'Draven', 'Nami']","[20, 74, 65, 22, 77]"
red,4678098223,False,"['Urgot', 'Kayn', 'Twisted Fate', 'Aphelios', 'Braum']","[127, 55, 124, 7, 14]"
blue,4670155890,False,"['Renekton', 'Zac', 'Ryze', 'Aphelios', 'Senna']","[95, 143, 99, 7, 101]"
red,4670155890,True,"['Teemo', 'Lee Sin', 'Vladimir', 'Draven', 'Nautilus']","[119, 62, 134, 22, 79]"
blue,4670120943,True,"['Gragas', 'Trundle', 'Malzahar', 'Draven', 'Janna']","[35, 122, 70, 22, 42]"
red,4670120943,False,"['Renekton', 'Kayn', 'Ahri', 'Ezreal', 'Thresh']","[95, 55, 1, 27, 120]"
blue,4657903378,False,"['Teemo', 'Hecarim', 'Xerath', 'Draven', 'Thresh']","[119, 37, 138, 22, 120]"
red,4657903378,True,"['Kayle', 'Shaco', 'Zoe', 'Jhin', 'Zilean']","[54, 103, 147, 46, 146]"
blue,4649735418,False,"['Kled', 'Hecarim', 'Zoe', 'Xayah', 'Lulu']","[59, 37, 147, 137, 67]"
red,4649735418,True,"['Urgot', 'Graves', 'Fizz', 'Draven', 'Morgana']","[127, 36, 30, 22, 76]"
blue,4645934900,True,"['Aatrox', 'Jarvan IV', 'Graves', 'Lucian', 'Thresh']","[0, 43, 36, 66, 120]"
red,4645934900,False,"['Darius', 'Fiddlesticks', 'Akali', 'Draven', 'Senna']","[20, 28, 2, 22, 101]"
blue,4644149596,False,"['Riven', ""Cho'Gath"", 'Zed', 'Varus', 'Sett']","[97, 18, 144, 128, 102]"
red,4644149596,True,"['Singed', 'Nidalee', 'Corki', 'Draven', 'Senna']","[106, 81, 19, 22, 101]"
blue,4644112640,True,"['Darius', 'Kindred', 'Syndra', 'Sion', 'Senna']","[20, 58, 114, 107, 101]"
red,4644112640,False,"['Gangplank', 'Elise', 'Cassiopeia', 'Ashe', 'Karma']","[32, 25, 17, 8, 50]"
blue,4640131256,True,"['Kassadin', ""Kha'Zix"", 'Maokai', 'Draven', 'Xerath']","[52, 57, 71, 22, 138]"
red,4640131256,False,"['Vladimir', 'Volibear', 'Tristana', 'Kalista', 'Zilean']","[134, 135, 121, 49, 146]"
blue,4638992345,True,"['Kennen', 'Nunu & Willump', 'Katarina', 'Aphelios', 'Lulu']","[56, 83, 53, 7, 67]"
red,4638992345,False,"['Camille', 'Master Yi', 'Zoe', 'Miss Fortune', 'Janna']","[16, 72, 147, 73, 42]"
blue,4635551432,True,"['Volibear', 'Lee Sin', 'Fizz', 'Draven', 'Thresh']","[135, 62, 30, 22, 120]"
red,4635551432,False,"['Sett', 'Morgana', 'Zoe', ""Kai'Sa"", 'Bard']","[102, 76, 147, 48, 11]"
blue,4635462247,True,"['Garen', 'Hecarim', 'Veigar', 'Vayne', 'Lulu']","[33, 37, 130, 129, 67]"
red,4635462247,False,"['Shen', 'Shaco', 'Malzahar', 'Caitlyn', 'Pyke']","[104, 103, 70, 15, 89]"
blue,4635226368,True,"['Aatrox', 'Elise', 'Galio', 'Ezreal', 'Thresh']","[0, 25, 31, 27, 120]"
red,4635226368,False,"['Jayce', 'Fiddlesticks', 'Akali', 'Draven', 'Janna']","[45, 28, 2, 22, 42]"
blue,4635187694,False,"['Gnar', 'Nunu & Willump', 'Ryze', 'Aphelios', 'Zyra']","[34, 83, 99, 7, 148]"
red,4635187694,True,"['Shen', 'Sett', 'Viktor', 'Draven', 'Janna']","[104, 102, 133, 22, 42]"
blue,4633276533,True,"['Aatrox', 'Graves', 'Vladimir', 'Varus', 'Karma']","[0, 36, 134, 128, 50]"
red,4633276533,False,"['Mordekaiser', ""Kha'Zix"", 'Veigar', 'Draven', 'Yuumi']","[75, 57, 130, 22, 142]"
blue,4618448339,False,"['Volibear', 'Shyvana', 'Darius', 'Varus', 'Karma']","[135, 105, 20, 128, 50]"
red,4618448339,True,"['Fiora', 'Lee Sin', 'Vladimir', 'Draven', 'Nautilus']","[29, 62, 134, 22, 79]"
blue,4616284550,True,"['Camille', 'Nidalee', 'Fizz', 'Draven', 'Blitzcrank']","[16, 81, 30, 22, 12]"
red,4616284550,False,"['Maokai', 'Graves', 'Zed', 'Varus', 'Lulu']","[71, 36, 144, 128, 67]"
blue,4614816906,False,"['Sion', 'Kayn', 'Azir', 'Syndra', 'Nautilus']","[107, 55, 10, 114, 79]"
red,4614816906,True,"['Soraka', ""Kha'Zix"", 'Vladimir', 'Draven', 'Xerath']","[111, 57, 134, 22, 138]"
blue,4612537170,False,"['Ornn', 'Jarvan IV', 'Azir', 'Ezreal', 'Soraka']","[86, 43, 10, 27, 111]"
red,4612537170,True,"['Camille', 'Graves', 'Fizz', 'Draven', 'Yuumi']","[16, 36, 30, 22, 142]"
blue,4606759275,True,"['Volibear', 'Fiddlesticks', 'Darius', 'Jhin', 'Thresh']","[135, 28, 20, 46, 120]"
red,4606759275,False,"['Teemo', 'Master Yi', 'Lissandra', 'Draven', 'Nami']","[119, 72, 65, 22, 77]"
blue,4606738159,False,"['Fiora', ""Kha'Zix"", 'Cassiopeia', 'Draven', 'Soraka']","[29, 57, 17, 22, 111]"
red,4606738159,True,"['Shen', 'Nocturne', 'Ekko', 'Aphelios', 'Janna']","[104, 82, 24, 7, 42]"
blue,4597573301,False,"['Gragas', 'Graves', 'Fizz', 'Aphelios', ""Vel'Koz""]","[35, 36, 30, 7, 131]"
red,4597573301,True,"['Wukong', ""Kha'Zix"", 'Akali', 'Draven', 'Lulu']","[74, 57, 2, 22, 67]"
blue,4593157704,False,"['Vladimir', 'Dr. Mundo', 'Swain', 'Miss Fortune', 'Karma']","[134, 23, 112, 73, 50]"
red,4593157704,True,"['Renekton', 'Nidalee', 'Morgana', 'Caitlyn', 'Zilean']","[95, 81, 76, 15, 146]"
blue,4590462232,True,"['Jax', 'Karthus', 'Corki', 'Draven', 'Janna']","[44, 51, 19, 22, 42]"
red,4590462232,False,"['Sylas', 'Graves', 'Zoe', 'Varus', 'Leona']","[113, 36, 147, 128, 63]"
blue,4590275033,False,"['Teemo', ""Kha'Zix"", 'Zed', 'Draven', 'Xerath']","[119, 57, 144, 22, 138]"
red,4590275033,True,"['Shen', 'Ivern', 'Vladimir', 'Caitlyn', 'Leona']","[104, 41, 134, 15, 63]"
blue,4588082015,True,"[""Vel'Koz"", 'Trundle', 'Fiora', 'Aphelios', 'Pyke']","[131, 122, 29, 7, 89]"
red,4588082015,False,"['Irelia', 'Shaco', 'Cassiopeia', 'Draven', 'Morgana']","[40, 103, 17, 22, 76]"
blue,4587858955,True,"['Fiora', 'Graves', 'Corki', ""Kai'Sa"", 'Bard']","[29, 36, 19, 48, 11]"
red,4587858955,False,"['Tryndamere', 'Morgana', 'Ahri', 'Ashe', 'Taric']","[123, 76, 1, 8, 118]"
blue,4587862902,False,"['Tryndamere', 'Sett', 'Anivia', 'Miss Fortune', 'Rakan']","[123, 102, 5, 73, 92]"
red,4587862902,True,"['Jax', 'Maokai', 'Zoe', 'Ashe', 'Taric']","[44, 71, 147, 8, 118]"
